"VM","Metric","Value","Unit","Timestamp","Date","Time"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.74","%","28.11.25 23:30:00","2025-11-28","23:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.76","%","28.11.25 23:00:00","2025-11-28","23:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.36","%","28.11.25 22:30:00","2025-11-28","22:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.52","%","28.11.25 22:00:00","2025-11-28","22:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.51","%","28.11.25 21:30:00","2025-11-28","21:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.64","%","28.11.25 21:00:00","2025-11-28","21:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.66","%","28.11.25 20:30:00","2025-11-28","20:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.69","%","28.11.25 20:00:00","2025-11-28","20:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.72","%","28.11.25 19:30:00","2025-11-28","19:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.72","%","28.11.25 19:00:00","2025-11-28","19:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.6","%","28.11.25 18:30:00","2025-11-28","18:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.72","%","28.11.25 18:00:00","2025-11-28","18:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.74","%","28.11.25 17:30:00","2025-11-28","17:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.74","%","28.11.25 17:00:00","2025-11-28","17:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.76","%","28.11.25 16:30:00","2025-11-28","16:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.85","%","28.11.25 16:00:00","2025-11-28","16:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.87","%","28.11.25 15:30:00","2025-11-28","15:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.84","%","28.11.25 15:00:00","2025-11-28","15:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.9","%","28.11.25 14:30:00","2025-11-28","14:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","3.02","%","28.11.25 14:00:00","2025-11-28","14:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.98","%","28.11.25 13:30:00","2025-11-28","13:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.99","%","28.11.25 13:00:00","2025-11-28","13:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.38","%","28.11.25 12:30:00","2025-11-28","12:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.41","%","28.11.25 12:00:00","2025-11-28","12:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.37","%","28.11.25 11:30:00","2025-11-28","11:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.35","%","28.11.25 11:00:00","2025-11-28","11:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.32","%","28.11.25 10:30:00","2025-11-28","10:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.59","%","28.11.25 10:00:00","2025-11-28","10:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.57","%","28.11.25 09:30:00","2025-11-28","09:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.69","%","28.11.25 09:00:00","2025-11-28","09:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.67","%","28.11.25 08:30:00","2025-11-28","08:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.8","%","28.11.25 08:00:00","2025-11-28","08:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.59","%","28.11.25 07:30:00","2025-11-28","07:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.5","%","28.11.25 07:00:00","2025-11-28","07:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.6","%","28.11.25 06:30:00","2025-11-28","06:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.45","%","28.11.25 06:00:00","2025-11-28","06:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.58","%","28.11.25 05:30:00","2025-11-28","05:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.6","%","28.11.25 05:00:00","2025-11-28","05:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.61","%","28.11.25 04:30:00","2025-11-28","04:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.54","%","28.11.25 04:00:00","2025-11-28","04:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.57","%","28.11.25 03:30:00","2025-11-28","03:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.51","%","28.11.25 03:00:00","2025-11-28","03:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.47","%","28.11.25 02:30:00","2025-11-28","02:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.59","%","28.11.25 02:00:00","2025-11-28","02:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.6","%","28.11.25 01:30:00","2025-11-28","01:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.67","%","28.11.25 01:00:00","2025-11-28","01:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.62","%","28.11.25 00:30:00","2025-11-28","00:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usage.average","2.67","%","28.11.25 00:00:00","2025-11-28","00:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1752","MHz","28.11.25 23:30:00","2025-11-28","23:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1766","MHz","28.11.25 23:00:00","2025-11-28","23:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1513","MHz","28.11.25 22:30:00","2025-11-28","22:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1613","MHz","28.11.25 22:00:00","2025-11-28","22:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1609","MHz","28.11.25 21:30:00","2025-11-28","21:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1691","MHz","28.11.25 21:00:00","2025-11-28","21:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1705","MHz","28.11.25 20:30:00","2025-11-28","20:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1726","MHz","28.11.25 20:00:00","2025-11-28","20:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1743","MHz","28.11.25 19:30:00","2025-11-28","19:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1742","MHz","28.11.25 19:00:00","2025-11-28","19:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1664","MHz","28.11.25 18:30:00","2025-11-28","18:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1743","MHz","28.11.25 18:00:00","2025-11-28","18:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1756","MHz","28.11.25 17:30:00","2025-11-28","17:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1752","MHz","28.11.25 17:00:00","2025-11-28","17:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1768","MHz","28.11.25 16:30:00","2025-11-28","16:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1827","MHz","28.11.25 16:00:00","2025-11-28","16:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1838","MHz","28.11.25 15:30:00","2025-11-28","15:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1819","MHz","28.11.25 15:00:00","2025-11-28","15:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1855","MHz","28.11.25 14:30:00","2025-11-28","14:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1930","MHz","28.11.25 14:00:00","2025-11-28","14:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1909","MHz","28.11.25 13:30:00","2025-11-28","13:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1913","MHz","28.11.25 13:00:00","2025-11-28","13:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1526","MHz","28.11.25 12:30:00","2025-11-28","12:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1547","MHz","28.11.25 12:00:00","2025-11-28","12:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1518","MHz","28.11.25 11:30:00","2025-11-28","11:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1507","MHz","28.11.25 11:00:00","2025-11-28","11:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1486","MHz","28.11.25 10:30:00","2025-11-28","10:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1658","MHz","28.11.25 10:00:00","2025-11-28","10:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1647","MHz","28.11.25 09:30:00","2025-11-28","09:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1723","MHz","28.11.25 09:00:00","2025-11-28","09:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1712","MHz","28.11.25 08:30:00","2025-11-28","08:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1789","MHz","28.11.25 08:00:00","2025-11-28","08:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1656","MHz","28.11.25 07:30:00","2025-11-28","07:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1602","MHz","28.11.25 07:00:00","2025-11-28","07:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1669","MHz","28.11.25 06:30:00","2025-11-28","06:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1568","MHz","28.11.25 06:00:00","2025-11-28","06:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1649","MHz","28.11.25 05:30:00","2025-11-28","05:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1668","MHz","28.11.25 05:00:00","2025-11-28","05:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1671","MHz","28.11.25 04:30:00","2025-11-28","04:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1629","MHz","28.11.25 04:00:00","2025-11-28","04:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1646","MHz","28.11.25 03:30:00","2025-11-28","03:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1609","MHz","28.11.25 03:00:00","2025-11-28","03:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1580","MHz","28.11.25 02:30:00","2025-11-28","02:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1661","MHz","28.11.25 02:00:00","2025-11-28","02:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1663","MHz","28.11.25 01:30:00","2025-11-28","01:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1708","MHz","28.11.25 01:00:00","2025-11-28","01:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1679","MHz","28.11.25 00:30:00","2025-11-28","00:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.usagemhz.average","1711","MHz","28.11.25 00:00:00","2025-11-28","00:00"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.ready.summation","107547","millisecond","28.11.25 23:30:00","2025-11-28","23:30"
"k8s-prom2-wrk4.k8s-prom2.belpsb.by","cpu.ready.summation","112584","millisecond","28.11.25 23:00:00","2025-11-28","23:00"
