"VM","Metric","Value","Unit","Timestamp","Date","Time"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.15","%","01.12.25 23:30:00","2025-12-01","23:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.21","%","01.12.25 23:00:00","2025-12-01","23:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.15","%","01.12.25 22:30:00","2025-12-01","22:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.13","%","01.12.25 22:00:00","2025-12-01","22:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.28","%","01.12.25 21:30:00","2025-12-01","21:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.18","%","01.12.25 21:00:00","2025-12-01","21:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.26","%","01.12.25 20:30:00","2025-12-01","20:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.16","%","01.12.25 20:00:00","2025-12-01","20:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.2","%","01.12.25 19:30:00","2025-12-01","19:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.18","%","01.12.25 19:00:00","2025-12-01","19:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.32","%","01.12.25 18:30:00","2025-12-01","18:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.17","%","01.12.25 18:00:00","2025-12-01","18:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.19","%","01.12.25 17:30:00","2025-12-01","17:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.17","%","01.12.25 17:00:00","2025-12-01","17:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.26","%","01.12.25 16:30:00","2025-12-01","16:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.15","%","01.12.25 16:00:00","2025-12-01","16:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.12","%","01.12.25 15:30:00","2025-12-01","15:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.28","%","01.12.25 15:00:00","2025-12-01","15:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.14","%","01.12.25 14:30:00","2025-12-01","14:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.16","%","01.12.25 14:00:00","2025-12-01","14:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.12","%","01.12.25 13:30:00","2025-12-01","13:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.15","%","01.12.25 13:00:00","2025-12-01","13:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.21","%","01.12.25 12:30:00","2025-12-01","12:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.15","%","01.12.25 12:00:00","2025-12-01","12:00"
