"VM","Metric","Value","Unit","Timestamp","Date","Time"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.26","%","25.11.25 23:30:00","2025-11-25","23:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.3","%","25.11.25 23:00:00","2025-11-25","23:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.28","%","25.11.25 22:30:00","2025-11-25","22:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.25","%","25.11.25 22:00:00","2025-11-25","22:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.36","%","25.11.25 21:30:00","2025-11-25","21:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.25","%","25.11.25 21:00:00","2025-11-25","21:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.32","%","25.11.25 20:30:00","2025-11-25","20:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.25","%","25.11.25 20:00:00","2025-11-25","20:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.3","%","25.11.25 19:30:00","2025-11-25","19:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.28","%","25.11.25 19:00:00","2025-11-25","19:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.44","%","25.11.25 18:30:00","2025-11-25","18:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.33","%","25.11.25 18:00:00","2025-11-25","18:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.32","%","25.11.25 17:30:00","2025-11-25","17:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.32","%","25.11.25 17:00:00","2025-11-25","17:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.38","%","25.11.25 16:30:00","2025-11-25","16:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.32","%","25.11.25 16:00:00","2025-11-25","16:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.46","%","25.11.25 15:30:00","2025-11-25","15:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usage.average","1.3","%","25.11.25 15:00:00","2025-11-25","15:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","50","MHz","25.11.25 23:30:00","2025-11-25","23:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","51","MHz","25.11.25 23:00:00","2025-11-25","23:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","51","MHz","25.11.25 22:30:00","2025-11-25","22:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","49","MHz","25.11.25 22:00:00","2025-11-25","22:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","54","MHz","25.11.25 21:30:00","2025-11-25","21:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","49","MHz","25.11.25 21:00:00","2025-11-25","21:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","52","MHz","25.11.25 20:30:00","2025-11-25","20:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","50","MHz","25.11.25 20:00:00","2025-11-25","20:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","52","MHz","25.11.25 19:30:00","2025-11-25","19:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","51","MHz","25.11.25 19:00:00","2025-11-25","19:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","57","MHz","25.11.25 18:30:00","2025-11-25","18:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","52","MHz","25.11.25 18:00:00","2025-11-25","18:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","52","MHz","25.11.25 17:30:00","2025-11-25","17:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","52","MHz","25.11.25 17:00:00","2025-11-25","17:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","55","MHz","25.11.25 16:30:00","2025-11-25","16:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","52","MHz","25.11.25 16:00:00","2025-11-25","16:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","58","MHz","25.11.25 15:30:00","2025-11-25","15:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.usagemhz.average","51","MHz","25.11.25 15:00:00","2025-11-25","15:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.ready.summation","2831","millisecond","25.11.25 23:30:00","2025-11-25","23:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.ready.summation","2962","millisecond","25.11.25 23:00:00","2025-11-25","23:00"
"k8s-proxy-prom.sigma-belpsb.by","cpu.ready.summation","3068","millisecond","25.11.25 22:30:00","2025-11-25","22:30"
"k8s-proxy-prom.sigma-belpsb.by","cpu.ready.summation","2878","millisecond","25.11.25 22:00:00","2025-11-25","22:00"
