"VM","Metric","Value","Unit","Timestamp","Date","Time"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.17","%","27.11.25 23:30:00","2025-11-27","23:30"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.2","%","27.11.25 23:00:00","2025-11-27","23:00"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.16","%","27.11.25 22:30:00","2025-11-27","22:30"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.31","%","27.11.25 22:00:00","2025-11-27","22:00"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.18","%","27.11.25 21:30:00","2025-11-27","21:30"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.24","%","27.11.25 21:00:00","2025-11-27","21:00"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.21","%","27.11.25 20:30:00","2025-11-27","20:30"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.26","%","27.11.25 20:00:00","2025-11-27","20:00"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.35","%","27.11.25 19:30:00","2025-11-27","19:30"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.45","%","27.11.25 19:00:00","2025-11-27","19:00"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.74","%","27.11.25 18:30:00","2025-11-27","18:30"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.85","%","27.11.25 18:00:00","2025-11-27","18:00"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.81","%","27.11.25 17:30:00","2025-11-27","17:30"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.73","%","27.11.25 17:00:00","2025-11-27","17:00"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","13.82","%","27.11.25 16:30:00","2025-11-27","16:30"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","14.34","%","27.11.25 16:00:00","2025-11-27","16:00"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","14.5","%","27.11.25 15:30:00","2025-11-27","15:30"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","14.6","%","27.11.25 15:00:00","2025-11-27","15:00"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","14.7","%","27.11.25 14:30:00","2025-11-27","14:30"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","15.48","%","27.11.25 14:00:00","2025-11-27","14:00"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","14.82","%","27.11.25 13:30:00","2025-11-27","13:30"
"k8s-psi1-wrkr2.k8s-psi1.belpsb.by","cpu.usage.average","14.15","%","27.11.25 13:00:00","2025-11-27","13:00"
