"VM","Metric","Value","Unit","Timestamp","Date","Time"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.97","%","25.11.25 23:30:00","2025-11-25","23:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","35.14","%","25.11.25 23:00:00","2025-11-25","23:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.91","%","25.11.25 22:30:00","2025-11-25","22:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.47","%","25.11.25 22:00:00","2025-11-25","22:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","35.18","%","25.11.25 21:30:00","2025-11-25","21:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.8","%","25.11.25 21:00:00","2025-11-25","21:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","35.21","%","25.11.25 20:30:00","2025-11-25","20:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","35.04","%","25.11.25 20:00:00","2025-11-25","20:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","35.13","%","25.11.25 19:30:00","2025-11-25","19:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.81","%","25.11.25 19:00:00","2025-11-25","19:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usagemhz.average","3497","MHz","25.11.25 23:30:00","2025-11-25","23:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usagemhz.average","3514","MHz","25.11.25 23:00:00","2025-11-25","23:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usagemhz.average","3491","MHz","25.11.25 22:30:00","2025-11-25","22:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usagemhz.average","3447","MHz","25.11.25 22:00:00","2025-11-25","22:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usagemhz.average","3518","MHz","25.11.25 21:30:00","2025-11-25","21:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usagemhz.average","3480","MHz","25.11.25 21:00:00","2025-11-25","21:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usagemhz.average","3521","MHz","25.11.25 20:30:00","2025-11-25","20:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usagemhz.average","3504","MHz","25.11.25 20:00:00","2025-11-25","20:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usagemhz.average","3513","MHz","25.11.25 19:30:00","2025-11-25","19:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usagemhz.average","3481","MHz","25.11.25 19:00:00","2025-11-25","19:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.ready.summation","18581","millisecond","25.11.25 23:30:00","2025-11-25","23:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.ready.summation","16806","millisecond","25.11.25 23:00:00","2025-11-25","23:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.ready.summation","16811","millisecond","25.11.25 22:30:00","2025-11-25","22:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.ready.summation","17971","millisecond","25.11.25 22:00:00","2025-11-25","22:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.ready.summation","16471","millisecond","25.11.25 21:30:00","2025-11-25","21:30"
