"VM","Metric","Value","Unit","Timestamp","Date","Time"
"VSA-Apollo1","cpu.usage.average","48.88","%","29.11.25 23:30:00","2025-11-29","23:30"
"VSA-Apollo1","cpu.usage.average","38.29","%","29.11.25 23:00:00","2025-11-29","23:00"
"VSA-Apollo1","cpu.usage.average","22.64","%","29.11.25 22:30:00","2025-11-29","22:30"
"VSA-Apollo1","cpu.usage.average","22.36","%","29.11.25 22:00:00","2025-11-29","22:00"
"VSA-Apollo1","cpu.usage.average","21.89","%","29.11.25 21:30:00","2025-11-29","21:30"
"VSA-Apollo1","cpu.usage.average","25.54","%","29.11.25 21:00:00","2025-11-29","21:00"
"VSA-Apollo1","cpu.usage.average","23.64","%","29.11.25 20:30:00","2025-11-29","20:30"
"VSA-Apollo1","cpu.usage.average","30.68","%","29.11.25 20:00:00","2025-11-29","20:00"
"VSA-Apollo1","cpu.usage.average","39.96","%","29.11.25 19:30:00","2025-11-29","19:30"
"VSA-Apollo1","cpu.usage.average","40.29","%","29.11.25 19:00:00","2025-11-29","19:00"
"VSA-Apollo1","cpu.usage.average","46.14","%","29.11.25 18:30:00","2025-11-29","18:30"
"VSA-Apollo1","cpu.usage.average","40.78","%","29.11.25 18:00:00","2025-11-29","18:00"
"VSA-Apollo1","cpu.usage.average","50.93","%","29.11.25 17:30:00","2025-11-29","17:30"
"VSA-Apollo1","cpu.usage.average","43.6","%","29.11.25 17:00:00","2025-11-29","17:00"
"VSA-Apollo1","cpu.usage.average","42.2","%","29.11.25 16:30:00","2025-11-29","16:30"
"VSA-Apollo1","cpu.usage.average","35.03","%","29.11.25 16:00:00","2025-11-29","16:00"
"VSA-Apollo1","cpu.usage.average","36.16","%","29.11.25 15:30:00","2025-11-29","15:30"
"VSA-Apollo1","cpu.usage.average","34.91","%","29.11.25 15:00:00","2025-11-29","15:00"
"VSA-Apollo1","cpu.usage.average","42.51","%","29.11.25 14:30:00","2025-11-29","14:30"
"VSA-Apollo1","cpu.usage.average","44.29","%","29.11.25 14:00:00","2025-11-29","14:00"
"VSA-Apollo1","cpu.usage.average","48.48","%","29.11.25 13:30:00","2025-11-29","13:30"
"VSA-Apollo1","cpu.usage.average","35.59","%","29.11.25 13:00:00","2025-11-29","13:00"
"VSA-Apollo1","cpu.usage.average","38.26","%","29.11.25 12:30:00","2025-11-29","12:30"
"VSA-Apollo1","cpu.usage.average","49.17","%","29.11.25 12:00:00","2025-11-29","12:00"
"VSA-Apollo1","cpu.usage.average","52.39","%","29.11.25 11:30:00","2025-11-29","11:30"
"VSA-Apollo1","cpu.usage.average","47.38","%","29.11.25 11:00:00","2025-11-29","11:00"
"VSA-Apollo1","cpu.usage.average","54.81","%","29.11.25 10:30:00","2025-11-29","10:30"
"VSA-Apollo1","cpu.usage.average","35.96","%","29.11.25 10:00:00","2025-11-29","10:00"
"VSA-Apollo1","cpu.usage.average","36.97","%","29.11.25 09:30:00","2025-11-29","09:30"
"VSA-Apollo1","cpu.usage.average","2.52","%","29.11.25 09:00:00","2025-11-29","09:00"
"VSA-Apollo1","cpu.usage.average","4.5","%","29.11.25 08:30:00","2025-11-29","08:30"
"VSA-Apollo1","cpu.usage.average","5.51","%","29.11.25 08:00:00","2025-11-29","08:00"
"VSA-Apollo1","cpu.usage.average","3.85","%","29.11.25 07:30:00","2025-11-29","07:30"
"VSA-Apollo1","cpu.usage.average","3.75","%","29.11.25 07:00:00","2025-11-29","07:00"
"VSA-Apollo1","cpu.usage.average","3.08","%","29.11.25 06:30:00","2025-11-29","06:30"
"VSA-Apollo1","cpu.usage.average","5.21","%","29.11.25 06:00:00","2025-11-29","06:00"
"VSA-Apollo1","cpu.usage.average","3.85","%","29.11.25 05:30:00","2025-11-29","05:30"
"VSA-Apollo1","cpu.usage.average","5.88","%","29.11.25 05:00:00","2025-11-29","05:00"
"VSA-Apollo1","cpu.usage.average","7.22","%","29.11.25 04:30:00","2025-11-29","04:30"
"VSA-Apollo1","cpu.usage.average","8.7","%","29.11.25 04:00:00","2025-11-29","04:00"
"VSA-Apollo1","cpu.usage.average","14.83","%","29.11.25 03:30:00","2025-11-29","03:30"
"VSA-Apollo1","cpu.usage.average","14.03","%","29.11.25 03:00:00","2025-11-29","03:00"
"VSA-Apollo1","cpu.usage.average","2.63","%","29.11.25 02:30:00","2025-11-29","02:30"
"VSA-Apollo1","cpu.usage.average","3.27","%","29.11.25 02:00:00","2025-11-29","02:00"
