"VM","Metric","Value","Unit","Timestamp","Date","Time"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.61","%","29.11.25 23:30:00","2025-11-29","23:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.75","%","29.11.25 23:00:00","2025-11-29","23:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.36","%","29.11.25 22:30:00","2025-11-29","22:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.87","%","29.11.25 22:00:00","2025-11-29","22:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.26","%","29.11.25 21:30:00","2025-11-29","21:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.54","%","29.11.25 21:00:00","2025-11-29","21:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.03","%","29.11.25 20:30:00","2025-11-29","20:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.02","%","29.11.25 20:00:00","2025-11-29","20:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.16","%","29.11.25 19:30:00","2025-11-29","19:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.9","%","29.11.25 19:00:00","2025-11-29","19:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.37","%","29.11.25 18:30:00","2025-11-29","18:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.53","%","29.11.25 18:00:00","2025-11-29","18:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.37","%","29.11.25 17:30:00","2025-11-29","17:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.59","%","29.11.25 17:00:00","2025-11-29","17:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","33.19","%","29.11.25 16:30:00","2025-11-29","16:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.75","%","29.11.25 16:00:00","2025-11-29","16:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.64","%","29.11.25 15:30:00","2025-11-29","15:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.67","%","29.11.25 15:00:00","2025-11-29","15:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.96","%","29.11.25 14:30:00","2025-11-29","14:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.8","%","29.11.25 14:00:00","2025-11-29","14:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.42","%","29.11.25 13:30:00","2025-11-29","13:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.53","%","29.11.25 13:00:00","2025-11-29","13:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","35.21","%","29.11.25 12:30:00","2025-11-29","12:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.67","%","29.11.25 12:00:00","2025-11-29","12:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.6","%","29.11.25 11:30:00","2025-11-29","11:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.65","%","29.11.25 11:00:00","2025-11-29","11:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.28","%","29.11.25 10:30:00","2025-11-29","10:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.5","%","29.11.25 10:00:00","2025-11-29","10:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.11","%","29.11.25 09:30:00","2025-11-29","09:30"
