"VM","Metric","Value","Unit","Timestamp","Date","Time"
"DataLake-DBN2","cpu.usage.average","4.76","%","25.11.25 23:30:00","2025-11-25","23:30"
"DataLake-DBN2","cpu.usage.average","4.75","%","25.11.25 23:00:00","2025-11-25","23:00"
"DataLake-DBN2","cpu.usage.average","4.72","%","25.11.25 22:30:00","2025-11-25","22:30"
"DataLake-DBN2","cpu.usage.average","4.79","%","25.11.25 22:00:00","2025-11-25","22:00"
"DataLake-DBN2","cpu.usage.average","4.81","%","25.11.25 21:30:00","2025-11-25","21:30"
"DataLake-DBN2","cpu.usage.average","4.83","%","25.11.25 21:00:00","2025-11-25","21:00"
"DataLake-DBN2","cpu.usage.average","4.82","%","25.11.25 20:30:00","2025-11-25","20:30"
"DataLake-DBN2","cpu.usage.average","4.83","%","25.11.25 20:00:00","2025-11-25","20:00"
"DataLake-DBN2","cpu.usage.average","5.02","%","25.11.25 19:30:00","2025-11-25","19:30"
"DataLake-DBN2","cpu.usage.average","5","%","25.11.25 19:00:00","2025-11-25","19:00"
"DataLake-DBN2","cpu.usage.average","4.97","%","25.11.25 18:30:00","2025-11-25","18:30"
"DataLake-DBN2","cpu.usage.average","5.01","%","25.11.25 18:00:00","2025-11-25","18:00"
"DataLake-DBN2","cpu.usage.average","5.22","%","25.11.25 17:30:00","2025-11-25","17:30"
"DataLake-DBN2","cpu.usage.average","5.36","%","25.11.25 17:00:00","2025-11-25","17:00"
"DataLake-DBN2","cpu.usagemhz.average","2282","MHz","25.11.25 23:30:00","2025-11-25","23:30"
"DataLake-DBN2","cpu.usagemhz.average","2280","MHz","25.11.25 23:00:00","2025-11-25","23:00"
"DataLake-DBN2","cpu.usagemhz.average","2264","MHz","25.11.25 22:30:00","2025-11-25","22:30"
"DataLake-DBN2","cpu.usagemhz.average","2295","MHz","25.11.25 22:00:00","2025-11-25","22:00"
"DataLake-DBN2","cpu.usagemhz.average","2306","MHz","25.11.25 21:30:00","2025-11-25","21:30"
"DataLake-DBN2","cpu.usagemhz.average","2317","MHz","25.11.25 21:00:00","2025-11-25","21:00"
"DataLake-DBN2","cpu.usagemhz.average","2311","MHz","25.11.25 20:30:00","2025-11-25","20:30"
"DataLake-DBN2","cpu.usagemhz.average","2317","MHz","25.11.25 20:00:00","2025-11-25","20:00"
"DataLake-DBN2","cpu.usagemhz.average","2407","MHz","25.11.25 19:30:00","2025-11-25","19:30"
