"VM","Metric","Value","Unit","Timestamp","Date","Time"
"IWTM-PA2","cpu.usage.average","0.78","%","25.11.25 23:30:00","2025-11-25","23:30"
"IWTM-PA2","cpu.usage.average","0.92","%","25.11.25 23:00:00","2025-11-25","23:00"
"IWTM-PA2","cpu.usage.average","0.78","%","25.11.25 22:30:00","2025-11-25","22:30"
"IWTM-PA2","cpu.usage.average","0.94","%","25.11.25 22:00:00","2025-11-25","22:00"
"IWTM-PA2","cpu.usage.average","0.76","%","25.11.25 21:30:00","2025-11-25","21:30"
"IWTM-PA2","cpu.usage.average","0.9","%","25.11.25 21:00:00","2025-11-25","21:00"
"IWTM-PA2","cpu.usage.average","0.76","%","25.11.25 20:30:00","2025-11-25","20:30"
"IWTM-PA2","cpu.usage.average","1.29","%","25.11.25 20:00:00","2025-11-25","20:00"
"IWTM-PA2","cpu.usage.average","2.29","%","25.11.25 19:30:00","2025-11-25","19:30"
"IWTM-PA2","cpu.usage.average","1","%","25.11.25 19:00:00","2025-11-25","19:00"
"IWTM-PA2","cpu.usagemhz.average","164","MHz","25.11.25 23:30:00","2025-11-25","23:30"
"IWTM-PA2","cpu.usagemhz.average","194","MHz","25.11.25 23:00:00","2025-11-25","23:00"
"IWTM-PA2","cpu.usagemhz.average","165","MHz","25.11.25 22:30:00","2025-11-25","22:30"
"IWTM-PA2","cpu.usagemhz.average","199","MHz","25.11.25 22:00:00","2025-11-25","22:00"
"IWTM-PA2","cpu.usagemhz.average","160","MHz","25.11.25 21:30:00","2025-11-25","21:30"
"IWTM-PA2","cpu.usagemhz.average","189","MHz","25.11.25 21:00:00","2025-11-25","21:00"
"IWTM-PA2","cpu.usagemhz.average","160","MHz","25.11.25 20:30:00","2025-11-25","20:30"
"IWTM-PA2","cpu.usagemhz.average","272","MHz","25.11.25 20:00:00","2025-11-25","20:00"
"IWTM-PA2","cpu.usagemhz.average","481","MHz","25.11.25 19:30:00","2025-11-25","19:30"
"IWTM-PA2","cpu.usagemhz.average","211","MHz","25.11.25 19:00:00","2025-11-25","19:00"
"IWTM-PA2","cpu.ready.summation","6746","millisecond","25.11.25 23:30:00","2025-11-25","23:30"
"IWTM-PA2","cpu.ready.summation","6405","millisecond","25.11.25 23:00:00","2025-11-25","23:00"
"IWTM-PA2","cpu.ready.summation","7998","millisecond","25.11.25 22:30:00","2025-11-25","22:30"
"IWTM-PA2","cpu.ready.summation","8532","millisecond","25.11.25 22:00:00","2025-11-25","22:00"
"IWTM-PA2","cpu.ready.summation","6249","millisecond","25.11.25 21:30:00","2025-11-25","21:30"
"IWTM-PA2","cpu.ready.summation","6491","millisecond","25.11.25 21:00:00","2025-11-25","21:00"
"IWTM-PA2","cpu.ready.summation","6233","millisecond","25.11.25 20:30:00","2025-11-25","20:30"
"IWTM-PA2","cpu.ready.summation","6515","millisecond","25.11.25 20:00:00","2025-11-25","20:00"
"IWTM-PA2","cpu.ready.summation","6712","millisecond","25.11.25 19:30:00","2025-11-25","19:30"
"IWTM-PA2","cpu.ready.summation","6319","millisecond","25.11.25 19:00:00","2025-11-25","19:00"
"IWTM-PA2","mem.consumed.average","8267776","KB","25.11.25 23:30:00","2025-11-25","23:30"
"IWTM-PA2","mem.consumed.average","8267776","KB","25.11.25 23:00:00","2025-11-25","23:00"
"IWTM-PA2","mem.consumed.average","8267776","KB","25.11.25 22:30:00","2025-11-25","22:30"
"IWTM-PA2","mem.consumed.average","8267776","KB","25.11.25 22:00:00","2025-11-25","22:00"
"IWTM-PA2","mem.consumed.average","8267776","KB","25.11.25 21:30:00","2025-11-25","21:30"
"IWTM-PA2","mem.consumed.average","8267776","KB","25.11.25 21:00:00","2025-11-25","21:00"
"IWTM-PA2","mem.consumed.average","8267776","KB","25.11.25 20:30:00","2025-11-25","20:30"
"IWTM-PA2","mem.consumed.average","8267776","KB","25.11.25 20:00:00","2025-11-25","20:00"
"IWTM-PA2","mem.consumed.average","8267776","KB","25.11.25 19:30:00","2025-11-25","19:30"
"IWTM-PA2","mem.consumed.average","8267776","KB","25.11.25 19:00:00","2025-11-25","19:00"
"IWTM-PA2","mem.overhead.average","86468","KB","25.11.25 23:30:00","2025-11-25","23:30"
"IWTM-PA2","mem.overhead.average","86108","KB","25.11.25 23:00:00","2025-11-25","23:00"
"IWTM-PA2","mem.overhead.average","86354","KB","25.11.25 22:30:00","2025-11-25","22:30"
"IWTM-PA2","mem.overhead.average","86222","KB","25.11.25 22:00:00","2025-11-25","22:00"
"IWTM-PA2","mem.overhead.average","86345","KB","25.11.25 21:30:00","2025-11-25","21:30"
"IWTM-PA2","mem.overhead.average","86208","KB","25.11.25 21:00:00","2025-11-25","21:00"
"IWTM-PA2","mem.overhead.average","86339","KB","25.11.25 20:30:00","2025-11-25","20:30"
"IWTM-PA2","mem.overhead.average","86122","KB","25.11.25 20:00:00","2025-11-25","20:00"
"IWTM-PA2","mem.overhead.average","86251","KB","25.11.25 19:30:00","2025-11-25","19:30"
"IWTM-PA2","mem.overhead.average","86173","KB","25.11.25 19:00:00","2025-11-25","19:00"
"IWTM-PA2","mem.swapinrate.average","0","KBps","25.11.25 23:30:00","2025-11-25","23:30"
"IWTM-PA2","mem.swapinrate.average","0","KBps","25.11.25 23:00:00","2025-11-25","23:00"
"IWTM-PA2","mem.swapinrate.average","0","KBps","25.11.25 22:30:00","2025-11-25","22:30"
