"VM","Metric","Value","Unit","Timestamp","Date","Time"
"ntmaster-psi","cpu.usage.average","0.73","%","28.11.25 23:30:00","2025-11-28","23:30"
"ntmaster-psi","cpu.usage.average","0.7","%","28.11.25 23:00:00","2025-11-28","23:00"
"ntmaster-psi","cpu.usage.average","0.73","%","28.11.25 22:30:00","2025-11-28","22:30"
"ntmaster-psi","cpu.usage.average","0.69","%","28.11.25 22:00:00","2025-11-28","22:00"
"ntmaster-psi","cpu.usage.average","0.89","%","28.11.25 21:30:00","2025-11-28","21:30"
"ntmaster-psi","cpu.usage.average","0.67","%","28.11.25 21:00:00","2025-11-28","21:00"
"ntmaster-psi","cpu.usage.average","0.73","%","28.11.25 20:30:00","2025-11-28","20:30"
"ntmaster-psi","cpu.usage.average","0.7","%","28.11.25 20:00:00","2025-11-28","20:00"
"ntmaster-psi","cpu.usage.average","0.7","%","28.11.25 19:30:00","2025-11-28","19:30"
"ntmaster-psi","cpu.usage.average","0.77","%","28.11.25 19:00:00","2025-11-28","19:00"
"ntmaster-psi","cpu.usage.average","0.91","%","28.11.25 18:30:00","2025-11-28","18:30"
"ntmaster-psi","cpu.usage.average","0.83","%","28.11.25 18:00:00","2025-11-28","18:00"
"ntmaster-psi","cpu.usage.average","0.85","%","28.11.25 17:30:00","2025-11-28","17:30"
"ntmaster-psi","cpu.usage.average","0.83","%","28.11.25 17:00:00","2025-11-28","17:00"
"ntmaster-psi","cpu.usage.average","0.82","%","28.11.25 16:30:00","2025-11-28","16:30"
"ntmaster-psi","cpu.usage.average","0.86","%","28.11.25 16:00:00","2025-11-28","16:00"
"ntmaster-psi","cpu.usage.average","1.11","%","28.11.25 15:30:00","2025-11-28","15:30"
"ntmaster-psi","cpu.usage.average","0.76","%","28.11.25 15:00:00","2025-11-28","15:00"
"ntmaster-psi","cpu.usage.average","0.9","%","28.11.25 14:30:00","2025-11-28","14:30"
"ntmaster-psi","cpu.usage.average","0.72","%","28.11.25 14:00:00","2025-11-28","14:00"
"ntmaster-psi","cpu.usage.average","0.72","%","28.11.25 13:30:00","2025-11-28","13:30"
"ntmaster-psi","cpu.usage.average","0.77","%","28.11.25 13:00:00","2025-11-28","13:00"
