"VM","Metric","Value","Unit","Timestamp","Date","Time"
"VSA-Apollo1","cpu.usage.average","11.58","%","28.11.25 23:30:00","2025-11-28","23:30"
"VSA-Apollo1","cpu.usage.average","14.57","%","28.11.25 23:00:00","2025-11-28","23:00"
"VSA-Apollo1","cpu.usage.average","14.43","%","28.11.25 22:30:00","2025-11-28","22:30"
"VSA-Apollo1","cpu.usage.average","8.85","%","28.11.25 22:00:00","2025-11-28","22:00"
"VSA-Apollo1","cpu.usage.average","1.46","%","28.11.25 21:30:00","2025-11-28","21:30"
"VSA-Apollo1","cpu.usage.average","7.01","%","28.11.25 21:00:00","2025-11-28","21:00"
"VSA-Apollo1","cpu.usage.average","21.55","%","28.11.25 20:30:00","2025-11-28","20:30"
"VSA-Apollo1","cpu.usage.average","19.59","%","28.11.25 20:00:00","2025-11-28","20:00"
"VSA-Apollo1","cpu.usage.average","20.83","%","28.11.25 19:30:00","2025-11-28","19:30"
"VSA-Apollo1","cpu.usage.average","21.36","%","28.11.25 19:00:00","2025-11-28","19:00"
"VSA-Apollo1","cpu.usage.average","38.2","%","28.11.25 18:30:00","2025-11-28","18:30"
"VSA-Apollo1","cpu.usage.average","45.84","%","28.11.25 18:00:00","2025-11-28","18:00"
"VSA-Apollo1","cpu.usage.average","43.74","%","28.11.25 17:30:00","2025-11-28","17:30"
"VSA-Apollo1","cpu.usage.average","43.52","%","28.11.25 17:00:00","2025-11-28","17:00"
"VSA-Apollo1","cpu.usage.average","42.54","%","28.11.25 16:30:00","2025-11-28","16:30"
"VSA-Apollo1","cpu.usage.average","38.44","%","28.11.25 16:00:00","2025-11-28","16:00"
"VSA-Apollo1","cpu.usage.average","39.2","%","28.11.25 15:30:00","2025-11-28","15:30"
"VSA-Apollo1","cpu.usage.average","40.88","%","28.11.25 15:00:00","2025-11-28","15:00"
"VSA-Apollo1","cpu.usage.average","32.31","%","28.11.25 14:30:00","2025-11-28","14:30"
"VSA-Apollo1","cpu.usage.average","38.79","%","28.11.25 14:00:00","2025-11-28","14:00"
"VSA-Apollo1","cpu.usage.average","30.86","%","28.11.25 13:30:00","2025-11-28","13:30"
"VSA-Apollo1","cpu.usage.average","35.96","%","28.11.25 13:00:00","2025-11-28","13:00"
"VSA-Apollo1","cpu.usage.average","39.67","%","28.11.25 12:30:00","2025-11-28","12:30"
"VSA-Apollo1","cpu.usage.average","46.84","%","28.11.25 12:00:00","2025-11-28","12:00"
"VSA-Apollo1","cpu.usage.average","48.79","%","28.11.25 11:30:00","2025-11-28","11:30"
"VSA-Apollo1","cpu.usage.average","48.26","%","28.11.25 11:00:00","2025-11-28","11:00"
"VSA-Apollo1","cpu.usage.average","62.92","%","28.11.25 10:30:00","2025-11-28","10:30"
"VSA-Apollo1","cpu.usage.average","61.97","%","28.11.25 10:00:00","2025-11-28","10:00"
"VSA-Apollo1","cpu.usage.average","35.88","%","28.11.25 09:30:00","2025-11-28","09:30"
