"VM","Metric","Value","Unit","Timestamp","Date","Time"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.74","%","01.12.25 23:30:00","2025-12-01","23:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.76","%","01.12.25 23:00:00","2025-12-01","23:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.76","%","01.12.25 22:30:00","2025-12-01","22:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.74","%","01.12.25 22:00:00","2025-12-01","22:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.83","%","01.12.25 21:30:00","2025-12-01","21:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.76","%","01.12.25 21:00:00","2025-12-01","21:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.74","%","01.12.25 20:30:00","2025-12-01","20:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.76","%","01.12.25 20:00:00","2025-12-01","20:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.76","%","01.12.25 19:30:00","2025-12-01","19:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.75","%","01.12.25 19:00:00","2025-12-01","19:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.79","%","01.12.25 18:30:00","2025-12-01","18:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.85","%","01.12.25 18:00:00","2025-12-01","18:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.74","%","01.12.25 17:30:00","2025-12-01","17:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.81","%","01.12.25 17:00:00","2025-12-01","17:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.77","%","01.12.25 16:30:00","2025-12-01","16:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.76","%","01.12.25 16:00:00","2025-12-01","16:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.79","%","01.12.25 15:30:00","2025-12-01","15:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.77","%","01.12.25 15:00:00","2025-12-01","15:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.8","%","01.12.25 14:30:00","2025-12-01","14:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.78","%","01.12.25 14:00:00","2025-12-01","14:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.75","%","01.12.25 13:30:00","2025-12-01","13:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.73","%","01.12.25 13:00:00","2025-12-01","13:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.78","%","01.12.25 12:30:00","2025-12-01","12:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.77","%","01.12.25 12:00:00","2025-12-01","12:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.76","%","01.12.25 11:30:00","2025-12-01","11:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.75","%","01.12.25 11:00:00","2025-12-01","11:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.77","%","01.12.25 10:30:00","2025-12-01","10:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.78","%","01.12.25 10:00:00","2025-12-01","10:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.77","%","01.12.25 09:30:00","2025-12-01","09:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.77","%","01.12.25 09:00:00","2025-12-01","09:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.72","%","01.12.25 08:30:00","2025-12-01","08:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.77","%","01.12.25 08:00:00","2025-12-01","08:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.74","%","01.12.25 07:30:00","2025-12-01","07:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.74","%","01.12.25 07:00:00","2025-12-01","07:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.76","%","01.12.25 06:30:00","2025-12-01","06:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.78","%","01.12.25 06:00:00","2025-12-01","06:00"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.78","%","01.12.25 05:30:00","2025-12-01","05:30"
"dwh1-nfs.k8s-ift-dwh1.sigma-belpsb.by","cpu.usage.average","1.77","%","01.12.25 05:00:00","2025-12-01","05:00"
