"VM","Metric","Value","Unit","Timestamp","Date","Time"
"DataLake-DBN2","cpu.usage.average","4.7","%","26.11.25 23:30:00","2025-11-26","23:30"
"DataLake-DBN2","cpu.usage.average","4.84","%","26.11.25 23:00:00","2025-11-26","23:00"
"DataLake-DBN2","cpu.usage.average","4.79","%","26.11.25 22:30:00","2025-11-26","22:30"
"DataLake-DBN2","cpu.usage.average","4.7","%","26.11.25 22:00:00","2025-11-26","22:00"
"DataLake-DBN2","cpu.usage.average","4.72","%","26.11.25 21:30:00","2025-11-26","21:30"
"DataLake-DBN2","cpu.usage.average","4.76","%","26.11.25 21:00:00","2025-11-26","21:00"
"DataLake-DBN2","cpu.usage.average","4.81","%","26.11.25 20:30:00","2025-11-26","20:30"
"DataLake-DBN2","cpu.usage.average","4.87","%","26.11.25 20:00:00","2025-11-26","20:00"
"DataLake-DBN2","cpu.usage.average","4.87","%","26.11.25 19:30:00","2025-11-26","19:30"
"DataLake-DBN2","cpu.usage.average","4.86","%","26.11.25 19:00:00","2025-11-26","19:00"
"DataLake-DBN2","cpu.usage.average","5.02","%","26.11.25 18:30:00","2025-11-26","18:30"
"DataLake-DBN2","cpu.usage.average","4.86","%","26.11.25 18:00:00","2025-11-26","18:00"
"DataLake-DBN2","cpu.usage.average","4.93","%","26.11.25 17:30:00","2025-11-26","17:30"
"DataLake-DBN2","cpu.usage.average","4.87","%","26.11.25 17:00:00","2025-11-26","17:00"
"DataLake-DBN2","cpu.usage.average","4.93","%","26.11.25 16:30:00","2025-11-26","16:30"
"DataLake-DBN2","cpu.usage.average","4.97","%","26.11.25 16:00:00","2025-11-26","16:00"
"DataLake-DBN2","cpu.usage.average","4.81","%","26.11.25 15:30:00","2025-11-26","15:30"
"DataLake-DBN2","cpu.usage.average","4.96","%","26.11.25 15:00:00","2025-11-26","15:00"
"DataLake-DBN2","cpu.usage.average","4.9","%","26.11.25 14:30:00","2025-11-26","14:30"
"DataLake-DBN2","cpu.usage.average","5","%","26.11.25 14:00:00","2025-11-26","14:00"
"DataLake-DBN2","cpu.usage.average","4.97","%","26.11.25 13:30:00","2025-11-26","13:30"
"DataLake-DBN2","cpu.usage.average","4.96","%","26.11.25 13:00:00","2025-11-26","13:00"
"DataLake-DBN2","cpu.usage.average","4.98","%","26.11.25 12:30:00","2025-11-26","12:30"
"DataLake-DBN2","cpu.usage.average","4.92","%","26.11.25 12:00:00","2025-11-26","12:00"
"DataLake-DBN2","cpu.usage.average","4.88","%","26.11.25 11:30:00","2025-11-26","11:30"
"DataLake-DBN2","cpu.usage.average","4.76","%","26.11.25 11:00:00","2025-11-26","11:00"
"DataLake-DBN2","cpu.usage.average","4.6","%","26.11.25 10:30:00","2025-11-26","10:30"
"DataLake-DBN2","cpu.usage.average","4.41","%","26.11.25 10:00:00","2025-11-26","10:00"
"DataLake-DBN2","cpu.usage.average","4.37","%","26.11.25 09:30:00","2025-11-26","09:30"
"DataLake-DBN2","cpu.usage.average","4.42","%","26.11.25 09:00:00","2025-11-26","09:00"
"DataLake-DBN2","cpu.usage.average","4.51","%","26.11.25 08:30:00","2025-11-26","08:30"
"DataLake-DBN2","cpu.usage.average","4.47","%","26.11.25 08:00:00","2025-11-26","08:00"
"DataLake-DBN2","cpu.usage.average","4.46","%","26.11.25 07:30:00","2025-11-26","07:30"
"DataLake-DBN2","cpu.usage.average","4.42","%","26.11.25 07:00:00","2025-11-26","07:00"
"DataLake-DBN2","cpu.usage.average","4.34","%","26.11.25 06:30:00","2025-11-26","06:30"
"DataLake-DBN2","cpu.usage.average","4.43","%","26.11.25 06:00:00","2025-11-26","06:00"
"DataLake-DBN2","cpu.usage.average","4.48","%","26.11.25 05:30:00","2025-11-26","05:30"
"DataLake-DBN2","cpu.usage.average","4.55","%","26.11.25 05:00:00","2025-11-26","05:00"
"DataLake-DBN2","cpu.usage.average","4.58","%","26.11.25 04:30:00","2025-11-26","04:30"
"DataLake-DBN2","cpu.usage.average","4.68","%","26.11.25 04:00:00","2025-11-26","04:00"
"DataLake-DBN2","cpu.usage.average","4.68","%","26.11.25 03:30:00","2025-11-26","03:30"
"DataLake-DBN2","cpu.usage.average","4.74","%","26.11.25 03:00:00","2025-11-26","03:00"
