"VM","Metric","Value","Unit","Timestamp","Date","Time"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.22","%","01.12.25 23:30:00","2025-12-01","23:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.23","%","01.12.25 23:00:00","2025-12-01","23:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.06","%","01.12.25 22:30:00","2025-12-01","22:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.26","%","01.12.25 22:00:00","2025-12-01","22:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.03","%","01.12.25 21:30:00","2025-12-01","21:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.62","%","01.12.25 21:00:00","2025-12-01","21:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.57","%","01.12.25 20:30:00","2025-12-01","20:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.72","%","01.12.25 20:00:00","2025-12-01","20:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.11","%","01.12.25 19:30:00","2025-12-01","19:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.47","%","01.12.25 19:00:00","2025-12-01","19:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.77","%","01.12.25 18:30:00","2025-12-01","18:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.03","%","01.12.25 18:00:00","2025-12-01","18:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.45","%","01.12.25 17:30:00","2025-12-01","17:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.36","%","01.12.25 17:00:00","2025-12-01","17:00"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.4","%","01.12.25 16:30:00","2025-12-01","16:30"
"ocp-lb2.ocp-ift2.sigma-belpsb.by","cpu.usage.average","34.24","%","01.12.25 16:00:00","2025-12-01","16:00"
