"VM","Metric","Value","Unit","Timestamp","Date","Time"
"ELK-Prom1-lgsh2","cpu.usage.average","45.25","%","26.11.25 23:30:00","2025-11-26","23:30"
"ELK-Prom1-lgsh2","cpu.usage.average","47.74","%","26.11.25 23:00:00","2025-11-26","23:00"
"ELK-Prom1-lgsh2","cpu.usage.average","47.94","%","26.11.25 22:30:00","2025-11-26","22:30"
"ELK-Prom1-lgsh2","cpu.usage.average","47.8","%","26.11.25 22:00:00","2025-11-26","22:00"
"ELK-Prom1-lgsh2","cpu.usage.average","48.79","%","26.11.25 21:30:00","2025-11-26","21:30"
"ELK-Prom1-lgsh2","cpu.usage.average","49.44","%","26.11.25 21:00:00","2025-11-26","21:00"
"ELK-Prom1-lgsh2","cpu.usage.average","50.18","%","26.11.25 20:30:00","2025-11-26","20:30"
"ELK-Prom1-lgsh2","cpu.usage.average","51.73","%","26.11.25 20:00:00","2025-11-26","20:00"
"ELK-Prom1-lgsh2","cpu.usage.average","53.36","%","26.11.25 19:30:00","2025-11-26","19:30"
"ELK-Prom1-lgsh2","cpu.usage.average","54.83","%","26.11.25 19:00:00","2025-11-26","19:00"
"ELK-Prom1-lgsh2","cpu.usage.average","56.32","%","26.11.25 18:30:00","2025-11-26","18:30"
"ELK-Prom1-lgsh2","cpu.usage.average","58.84","%","26.11.25 18:00:00","2025-11-26","18:00"
"ELK-Prom1-lgsh2","cpu.usage.average","61.16","%","26.11.25 17:30:00","2025-11-26","17:30"
"ELK-Prom1-lgsh2","cpu.usage.average","67.48","%","26.11.25 17:00:00","2025-11-26","17:00"
"ELK-Prom1-lgsh2","cpu.usage.average","75.25","%","26.11.25 16:30:00","2025-11-26","16:30"
"ELK-Prom1-lgsh2","cpu.usage.average","76.22","%","26.11.25 16:00:00","2025-11-26","16:00"
"ELK-Prom1-lgsh2","cpu.usage.average","77.63","%","26.11.25 15:30:00","2025-11-26","15:30"
"ELK-Prom1-lgsh2","cpu.usage.average","78.42","%","26.11.25 15:00:00","2025-11-26","15:00"
"ELK-Prom1-lgsh2","cpu.usage.average","73.16","%","26.11.25 14:30:00","2025-11-26","14:30"
"ELK-Prom1-lgsh2","cpu.usage.average","66.87","%","26.11.25 14:00:00","2025-11-26","14:00"
"ELK-Prom1-lgsh2","cpu.usage.average","65.27","%","26.11.25 13:30:00","2025-11-26","13:30"
"ELK-Prom1-lgsh2","cpu.usage.average","65.56","%","26.11.25 13:00:00","2025-11-26","13:00"
"ELK-Prom1-lgsh2","cpu.usage.average","73.22","%","26.11.25 12:30:00","2025-11-26","12:30"
"ELK-Prom1-lgsh2","cpu.usage.average","68.63","%","26.11.25 12:00:00","2025-11-26","12:00"
"ELK-Prom1-lgsh2","cpu.usage.average","65.44","%","26.11.25 11:30:00","2025-11-26","11:30"
"ELK-Prom1-lgsh2","cpu.usage.average","63.38","%","26.11.25 11:00:00","2025-11-26","11:00"
"ELK-Prom1-lgsh2","cpu.usage.average","66.32","%","26.11.25 10:30:00","2025-11-26","10:30"
"ELK-Prom1-lgsh2","cpu.usage.average","60.73","%","26.11.25 10:00:00","2025-11-26","10:00"
"ELK-Prom1-lgsh2","cpu.usage.average","57.07","%","26.11.25 09:30:00","2025-11-26","09:30"
"ELK-Prom1-lgsh2","cpu.usage.average","58.25","%","26.11.25 09:00:00","2025-11-26","09:00"
"ELK-Prom1-lgsh2","cpu.usage.average","55.27","%","26.11.25 08:30:00","2025-11-26","08:30"
"ELK-Prom1-lgsh2","cpu.usage.average","52.97","%","26.11.25 08:00:00","2025-11-26","08:00"
"ELK-Prom1-lgsh2","cpu.usage.average","50.87","%","26.11.25 07:30:00","2025-11-26","07:30"
"ELK-Prom1-lgsh2","cpu.usage.average","48.97","%","26.11.25 07:00:00","2025-11-26","07:00"
"ELK-Prom1-lgsh2","cpu.usage.average","47.81","%","26.11.25 06:30:00","2025-11-26","06:30"
"ELK-Prom1-lgsh2","cpu.usage.average","45.56","%","26.11.25 06:00:00","2025-11-26","06:00"
"ELK-Prom1-lgsh2","cpu.usage.average","46.06","%","26.11.25 05:30:00","2025-11-26","05:30"
"ELK-Prom1-lgsh2","cpu.usage.average","43.57","%","26.11.25 05:00:00","2025-11-26","05:00"
"ELK-Prom1-lgsh2","cpu.usage.average","37.71","%","26.11.25 04:30:00","2025-11-26","04:30"
"ELK-Prom1-lgsh2","cpu.usage.average","40.97","%","26.11.25 04:00:00","2025-11-26","04:00"
"ELK-Prom1-lgsh2","cpu.usage.average","41.89","%","26.11.25 03:30:00","2025-11-26","03:30"
"ELK-Prom1-lgsh2","cpu.usage.average","41.03","%","26.11.25 03:00:00","2025-11-26","03:00"
"ELK-Prom1-lgsh2","cpu.usage.average","40.93","%","26.11.25 02:30:00","2025-11-26","02:30"
"ELK-Prom1-lgsh2","cpu.usage.average","38.98","%","26.11.25 02:00:00","2025-11-26","02:00"
"ELK-Prom1-lgsh2","cpu.usage.average","43.36","%","26.11.25 01:30:00","2025-11-26","01:30"
"ELK-Prom1-lgsh2","cpu.usage.average","47.24","%","26.11.25 01:00:00","2025-11-26","01:00"
"ELK-Prom1-lgsh2","cpu.usage.average","45.45","%","26.11.25 00:30:00","2025-11-26","00:30"
"ELK-Prom1-lgsh2","cpu.usage.average","45.41","%","26.11.25 00:00:00","2025-11-26","00:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","7224","MHz","26.11.25 23:30:00","2025-11-26","23:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","7622","MHz","26.11.25 23:00:00","2025-11-26","23:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","7652","MHz","26.11.25 22:30:00","2025-11-26","22:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","7631","MHz","26.11.25 22:00:00","2025-11-26","22:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","7789","MHz","26.11.25 21:30:00","2025-11-26","21:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","7893","MHz","26.11.25 21:00:00","2025-11-26","21:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","8010","MHz","26.11.25 20:30:00","2025-11-26","20:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","8258","MHz","26.11.25 20:00:00","2025-11-26","20:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","8518","MHz","26.11.25 19:30:00","2025-11-26","19:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","8753","MHz","26.11.25 19:00:00","2025-11-26","19:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","8991","MHz","26.11.25 18:30:00","2025-11-26","18:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","9393","MHz","26.11.25 18:00:00","2025-11-26","18:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","9763","MHz","26.11.25 17:30:00","2025-11-26","17:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","10772","MHz","26.11.25 17:00:00","2025-11-26","17:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","12012","MHz","26.11.25 16:30:00","2025-11-26","16:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","12167","MHz","26.11.25 16:00:00","2025-11-26","16:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","12393","MHz","26.11.25 15:30:00","2025-11-26","15:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","12518","MHz","26.11.25 15:00:00","2025-11-26","15:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","11678","MHz","26.11.25 14:30:00","2025-11-26","14:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","10675","MHz","26.11.25 14:00:00","2025-11-26","14:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","10419","MHz","26.11.25 13:30:00","2025-11-26","13:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","10465","MHz","26.11.25 13:00:00","2025-11-26","13:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","11688","MHz","26.11.25 12:30:00","2025-11-26","12:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","10955","MHz","26.11.25 12:00:00","2025-11-26","12:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","10446","MHz","26.11.25 11:30:00","2025-11-26","11:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","10118","MHz","26.11.25 11:00:00","2025-11-26","11:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","10587","MHz","26.11.25 10:30:00","2025-11-26","10:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","9695","MHz","26.11.25 10:00:00","2025-11-26","10:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","9111","MHz","26.11.25 09:30:00","2025-11-26","09:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","9299","MHz","26.11.25 09:00:00","2025-11-26","09:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","8823","MHz","26.11.25 08:30:00","2025-11-26","08:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","8455","MHz","26.11.25 08:00:00","2025-11-26","08:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","8120","MHz","26.11.25 07:30:00","2025-11-26","07:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","7816","MHz","26.11.25 07:00:00","2025-11-26","07:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","7632","MHz","26.11.25 06:30:00","2025-11-26","06:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","7273","MHz","26.11.25 06:00:00","2025-11-26","06:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","7353","MHz","26.11.25 05:30:00","2025-11-26","05:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","6955","MHz","26.11.25 05:00:00","2025-11-26","05:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","6019","MHz","26.11.25 04:30:00","2025-11-26","04:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","6541","MHz","26.11.25 04:00:00","2025-11-26","04:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","6688","MHz","26.11.25 03:30:00","2025-11-26","03:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","6551","MHz","26.11.25 03:00:00","2025-11-26","03:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","6534","MHz","26.11.25 02:30:00","2025-11-26","02:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","6223","MHz","26.11.25 02:00:00","2025-11-26","02:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","6922","MHz","26.11.25 01:30:00","2025-11-26","01:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","7542","MHz","26.11.25 01:00:00","2025-11-26","01:00"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","7255","MHz","26.11.25 00:30:00","2025-11-26","00:30"
"ELK-Prom1-lgsh2","cpu.usagemhz.average","7249","MHz","26.11.25 00:00:00","2025-11-26","00:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","61441","millisecond","26.11.25 23:30:00","2025-11-26","23:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","71048","millisecond","26.11.25 23:00:00","2025-11-26","23:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","69091","millisecond","26.11.25 22:30:00","2025-11-26","22:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","67395","millisecond","26.11.25 22:00:00","2025-11-26","22:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","65719","millisecond","26.11.25 21:30:00","2025-11-26","21:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","68918","millisecond","26.11.25 21:00:00","2025-11-26","21:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","80969","millisecond","26.11.25 20:30:00","2025-11-26","20:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","95943","millisecond","26.11.25 20:00:00","2025-11-26","20:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","113025","millisecond","26.11.25 19:30:00","2025-11-26","19:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","109578","millisecond","26.11.25 19:00:00","2025-11-26","19:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","69410","millisecond","26.11.25 18:30:00","2025-11-26","18:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","92653","millisecond","26.11.25 18:00:00","2025-11-26","18:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","67990","millisecond","26.11.25 17:30:00","2025-11-26","17:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","90547","millisecond","26.11.25 17:00:00","2025-11-26","17:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","87503","millisecond","26.11.25 16:30:00","2025-11-26","16:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","85951","millisecond","26.11.25 16:00:00","2025-11-26","16:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","86252","millisecond","26.11.25 15:30:00","2025-11-26","15:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","83178","millisecond","26.11.25 15:00:00","2025-11-26","15:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","86722","millisecond","26.11.25 14:30:00","2025-11-26","14:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","72631","millisecond","26.11.25 14:00:00","2025-11-26","14:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","72447","millisecond","26.11.25 13:30:00","2025-11-26","13:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","78502","millisecond","26.11.25 13:00:00","2025-11-26","13:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","82493","millisecond","26.11.25 12:30:00","2025-11-26","12:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","70547","millisecond","26.11.25 12:00:00","2025-11-26","12:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","61959","millisecond","26.11.25 11:30:00","2025-11-26","11:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","62686","millisecond","26.11.25 11:00:00","2025-11-26","11:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","90266","millisecond","26.11.25 10:30:00","2025-11-26","10:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","79445","millisecond","26.11.25 10:00:00","2025-11-26","10:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","87701","millisecond","26.11.25 09:30:00","2025-11-26","09:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","74593","millisecond","26.11.25 09:00:00","2025-11-26","09:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","102580","millisecond","26.11.25 08:30:00","2025-11-26","08:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","94054","millisecond","26.11.25 08:00:00","2025-11-26","08:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","79877","millisecond","26.11.25 07:30:00","2025-11-26","07:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","83891","millisecond","26.11.25 07:00:00","2025-11-26","07:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","78136","millisecond","26.11.25 06:30:00","2025-11-26","06:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","66223","millisecond","26.11.25 06:00:00","2025-11-26","06:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","105220","millisecond","26.11.25 05:30:00","2025-11-26","05:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","100316","millisecond","26.11.25 05:00:00","2025-11-26","05:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","103535","millisecond","26.11.25 04:30:00","2025-11-26","04:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","97985","millisecond","26.11.25 04:00:00","2025-11-26","04:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","80507","millisecond","26.11.25 03:30:00","2025-11-26","03:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","83424","millisecond","26.11.25 03:00:00","2025-11-26","03:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","90790","millisecond","26.11.25 02:30:00","2025-11-26","02:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","77358","millisecond","26.11.25 02:00:00","2025-11-26","02:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","58446","millisecond","26.11.25 01:30:00","2025-11-26","01:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","68531","millisecond","26.11.25 01:00:00","2025-11-26","01:00"
"ELK-Prom1-lgsh2","cpu.ready.summation","60908","millisecond","26.11.25 00:30:00","2025-11-26","00:30"
"ELK-Prom1-lgsh2","cpu.ready.summation","55464","millisecond","26.11.25 00:00:00","2025-11-26","00:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 23:30:00","2025-11-26","23:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 23:00:00","2025-11-26","23:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 22:30:00","2025-11-26","22:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 22:00:00","2025-11-26","22:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 21:30:00","2025-11-26","21:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 21:00:00","2025-11-26","21:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16767007","KB","26.11.25 20:30:00","2025-11-26","20:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16767019","KB","26.11.25 20:00:00","2025-11-26","20:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16767038","KB","26.11.25 19:30:00","2025-11-26","19:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16767036","KB","26.11.25 19:00:00","2025-11-26","19:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16767037","KB","26.11.25 18:30:00","2025-11-26","18:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16767052","KB","26.11.25 18:00:00","2025-11-26","18:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16767040","KB","26.11.25 17:30:00","2025-11-26","17:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16767001","KB","26.11.25 17:00:00","2025-11-26","17:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 16:30:00","2025-11-26","16:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16766993","KB","26.11.25 16:00:00","2025-11-26","16:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16766993","KB","26.11.25 15:30:00","2025-11-26","15:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 15:00:00","2025-11-26","15:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16766996","KB","26.11.25 14:30:00","2025-11-26","14:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16766997","KB","26.11.25 14:00:00","2025-11-26","14:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 13:30:00","2025-11-26","13:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 13:00:00","2025-11-26","13:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 12:30:00","2025-11-26","12:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 12:00:00","2025-11-26","12:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 11:30:00","2025-11-26","11:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 11:00:00","2025-11-26","11:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 10:30:00","2025-11-26","10:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 10:00:00","2025-11-26","10:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 09:30:00","2025-11-26","09:30"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 09:00:00","2025-11-26","09:00"
"ELK-Prom1-lgsh2","mem.consumed.average","16766992","KB","26.11.25 08:30:00","2025-11-26","08:30"
