"VM","Metric","Value","Unit","Timestamp","Date","Time"
"ELK-Prom1-ngnx1","cpu.usage.average","7.27","%","27.11.25 23:30:00","2025-11-27","23:30"
"ELK-Prom1-ngnx1","cpu.usage.average","8.04","%","27.11.25 23:00:00","2025-11-27","23:00"
"ELK-Prom1-ngnx1","cpu.usage.average","7.96","%","27.11.25 22:30:00","2025-11-27","22:30"
"ELK-Prom1-ngnx1","cpu.usage.average","8.56","%","27.11.25 22:00:00","2025-11-27","22:00"
"ELK-Prom1-ngnx1","cpu.usage.average","9.33","%","27.11.25 21:30:00","2025-11-27","21:30"
"ELK-Prom1-ngnx1","cpu.usage.average","9.9","%","27.11.25 21:00:00","2025-11-27","21:00"
"ELK-Prom1-ngnx1","cpu.usage.average","10.25","%","27.11.25 20:30:00","2025-11-27","20:30"
"ELK-Prom1-ngnx1","cpu.usage.average","10.7","%","27.11.25 20:00:00","2025-11-27","20:00"
"ELK-Prom1-ngnx1","cpu.usage.average","11.03","%","27.11.25 19:30:00","2025-11-27","19:30"
"ELK-Prom1-ngnx1","cpu.usage.average","11.96","%","27.11.25 19:00:00","2025-11-27","19:00"
"ELK-Prom1-ngnx1","cpu.usage.average","13.15","%","27.11.25 18:30:00","2025-11-27","18:30"
"ELK-Prom1-ngnx1","cpu.usage.average","14.11","%","27.11.25 18:00:00","2025-11-27","18:00"
"ELK-Prom1-ngnx1","cpu.usage.average","15.21","%","27.11.25 17:30:00","2025-11-27","17:30"
"ELK-Prom1-ngnx1","cpu.usage.average","15.74","%","27.11.25 17:00:00","2025-11-27","17:00"
"ELK-Prom1-ngnx1","cpu.usage.average","15.33","%","27.11.25 16:30:00","2025-11-27","16:30"
"ELK-Prom1-ngnx1","cpu.usage.average","15.7","%","27.11.25 16:00:00","2025-11-27","16:00"
"ELK-Prom1-ngnx1","cpu.usage.average","15.36","%","27.11.25 15:30:00","2025-11-27","15:30"
"ELK-Prom1-ngnx1","cpu.usage.average","16.4","%","27.11.25 15:00:00","2025-11-27","15:00"
"ELK-Prom1-ngnx1","cpu.usage.average","15.58","%","27.11.25 14:30:00","2025-11-27","14:30"
"ELK-Prom1-ngnx1","cpu.usage.average","15.09","%","27.11.25 14:00:00","2025-11-27","14:00"
"ELK-Prom1-ngnx1","cpu.usage.average","14.33","%","27.11.25 13:30:00","2025-11-27","13:30"
"ELK-Prom1-ngnx1","cpu.usage.average","15.52","%","27.11.25 13:00:00","2025-11-27","13:00"
"ELK-Prom1-ngnx1","cpu.usage.average","15.88","%","27.11.25 12:30:00","2025-11-27","12:30"
"ELK-Prom1-ngnx1","cpu.usage.average","16.1","%","27.11.25 12:00:00","2025-11-27","12:00"
"ELK-Prom1-ngnx1","cpu.usage.average","16.42","%","27.11.25 11:30:00","2025-11-27","11:30"
"ELK-Prom1-ngnx1","cpu.usage.average","15.6","%","27.11.25 11:00:00","2025-11-27","11:00"
"ELK-Prom1-ngnx1","cpu.usage.average","14.72","%","27.11.25 10:30:00","2025-11-27","10:30"
"ELK-Prom1-ngnx1","cpu.usage.average","14.68","%","27.11.25 10:00:00","2025-11-27","10:00"
"ELK-Prom1-ngnx1","cpu.usage.average","13.47","%","27.11.25 09:30:00","2025-11-27","09:30"
"ELK-Prom1-ngnx1","cpu.usage.average","12.37","%","27.11.25 09:00:00","2025-11-27","09:00"
"ELK-Prom1-ngnx1","cpu.usage.average","8.86","%","27.11.25 08:30:00","2025-11-27","08:30"
"ELK-Prom1-ngnx1","cpu.usage.average","8.6","%","27.11.25 08:00:00","2025-11-27","08:00"
"ELK-Prom1-ngnx1","cpu.usage.average","8.07","%","27.11.25 07:30:00","2025-11-27","07:30"
"ELK-Prom1-ngnx1","cpu.usage.average","7.76","%","27.11.25 07:00:00","2025-11-27","07:00"
"ELK-Prom1-ngnx1","cpu.usage.average","6.71","%","27.11.25 06:30:00","2025-11-27","06:30"
"ELK-Prom1-ngnx1","cpu.usage.average","6.37","%","27.11.25 06:00:00","2025-11-27","06:00"
"ELK-Prom1-ngnx1","cpu.usage.average","4.88","%","27.11.25 05:30:00","2025-11-27","05:30"
"ELK-Prom1-ngnx1","cpu.usage.average","4.29","%","27.11.25 05:00:00","2025-11-27","05:00"
"ELK-Prom1-ngnx1","cpu.usage.average","3.87","%","27.11.25 04:30:00","2025-11-27","04:30"
"ELK-Prom1-ngnx1","cpu.usage.average","3.78","%","27.11.25 04:00:00","2025-11-27","04:00"
"ELK-Prom1-ngnx1","cpu.usage.average","3.83","%","27.11.25 03:30:00","2025-11-27","03:30"
"ELK-Prom1-ngnx1","cpu.usage.average","5.49","%","27.11.25 03:00:00","2025-11-27","03:00"
"ELK-Prom1-ngnx1","cpu.usage.average","3.9","%","27.11.25 02:30:00","2025-11-27","02:30"
"ELK-Prom1-ngnx1","cpu.usage.average","3.68","%","27.11.25 02:00:00","2025-11-27","02:00"
"ELK-Prom1-ngnx1","cpu.usage.average","3.99","%","27.11.25 01:30:00","2025-11-27","01:30"
"ELK-Prom1-ngnx1","cpu.usage.average","4.54","%","27.11.25 01:00:00","2025-11-27","01:00"
"ELK-Prom1-ngnx1","cpu.usage.average","4.78","%","27.11.25 00:30:00","2025-11-27","00:30"
"ELK-Prom1-ngnx1","cpu.usage.average","5.43","%","27.11.25 00:00:00","2025-11-27","00:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","580","MHz","27.11.25 23:30:00","2025-11-27","23:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","641","MHz","27.11.25 23:00:00","2025-11-27","23:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","636","MHz","27.11.25 22:30:00","2025-11-27","22:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","683","MHz","27.11.25 22:00:00","2025-11-27","22:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","745","MHz","27.11.25 21:30:00","2025-11-27","21:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","790","MHz","27.11.25 21:00:00","2025-11-27","21:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","818","MHz","27.11.25 20:30:00","2025-11-27","20:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","854","MHz","27.11.25 20:00:00","2025-11-27","20:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","881","MHz","27.11.25 19:30:00","2025-11-27","19:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","954","MHz","27.11.25 19:00:00","2025-11-27","19:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1049","MHz","27.11.25 18:30:00","2025-11-27","18:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1126","MHz","27.11.25 18:00:00","2025-11-27","18:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1214","MHz","27.11.25 17:30:00","2025-11-27","17:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1256","MHz","27.11.25 17:00:00","2025-11-27","17:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1223","MHz","27.11.25 16:30:00","2025-11-27","16:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1253","MHz","27.11.25 16:00:00","2025-11-27","16:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1226","MHz","27.11.25 15:30:00","2025-11-27","15:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1308","MHz","27.11.25 15:00:00","2025-11-27","15:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1243","MHz","27.11.25 14:30:00","2025-11-27","14:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1204","MHz","27.11.25 14:00:00","2025-11-27","14:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1144","MHz","27.11.25 13:30:00","2025-11-27","13:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1238","MHz","27.11.25 13:00:00","2025-11-27","13:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1267","MHz","27.11.25 12:30:00","2025-11-27","12:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1285","MHz","27.11.25 12:00:00","2025-11-27","12:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1310","MHz","27.11.25 11:30:00","2025-11-27","11:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1245","MHz","27.11.25 11:00:00","2025-11-27","11:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1175","MHz","27.11.25 10:30:00","2025-11-27","10:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1171","MHz","27.11.25 10:00:00","2025-11-27","10:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","1075","MHz","27.11.25 09:30:00","2025-11-27","09:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","987","MHz","27.11.25 09:00:00","2025-11-27","09:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","707","MHz","27.11.25 08:30:00","2025-11-27","08:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","686","MHz","27.11.25 08:00:00","2025-11-27","08:00"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","644","MHz","27.11.25 07:30:00","2025-11-27","07:30"
"ELK-Prom1-ngnx1","cpu.usagemhz.average","619","MHz","27.11.25 07:00:00","2025-11-27","07:00"
