"VM","Metric","Value","Unit","Timestamp","Date","Time"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","11.46","%","29.11.25 23:30:00","2025-11-29","23:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","11.62","%","29.11.25 23:00:00","2025-11-29","23:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","11.78","%","29.11.25 22:30:00","2025-11-29","22:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","12.39","%","29.11.25 22:00:00","2025-11-29","22:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","12.15","%","29.11.25 21:30:00","2025-11-29","21:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","12.21","%","29.11.25 21:00:00","2025-11-29","21:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","12.42","%","29.11.25 20:30:00","2025-11-29","20:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.43","%","29.11.25 20:00:00","2025-11-29","20:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","12.53","%","29.11.25 19:30:00","2025-11-29","19:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","12.72","%","29.11.25 19:00:00","2025-11-29","19:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","12.98","%","29.11.25 18:30:00","2025-11-29","18:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.44","%","29.11.25 18:00:00","2025-11-29","18:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.09","%","29.11.25 17:30:00","2025-11-29","17:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.13","%","29.11.25 17:00:00","2025-11-29","17:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.12","%","29.11.25 16:30:00","2025-11-29","16:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.63","%","29.11.25 16:00:00","2025-11-29","16:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.29","%","29.11.25 15:30:00","2025-11-29","15:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.45","%","29.11.25 15:00:00","2025-11-29","15:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.42","%","29.11.25 14:30:00","2025-11-29","14:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","14.24","%","29.11.25 14:00:00","2025-11-29","14:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.58","%","29.11.25 13:30:00","2025-11-29","13:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.58","%","29.11.25 13:00:00","2025-11-29","13:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.56","%","29.11.25 12:30:00","2025-11-29","12:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.97","%","29.11.25 12:00:00","2025-11-29","12:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.38","%","29.11.25 11:30:00","2025-11-29","11:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.34","%","29.11.25 11:00:00","2025-11-29","11:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.15","%","29.11.25 10:30:00","2025-11-29","10:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","13.28","%","29.11.25 10:00:00","2025-11-29","10:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","12.58","%","29.11.25 09:30:00","2025-11-29","09:30"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","12.27","%","29.11.25 09:00:00","2025-11-29","09:00"
"k8s-prom2-wrk9.k8s-prom2.belpsb.by","cpu.usage.average","12.02","%","29.11.25 08:30:00","2025-11-29","08:30"
