"VM","Metric","Value","Unit","Timestamp","Date","Time"
"ELK-Prom1-hot3","cpu.usage.average","13.6","%","30.11.25 23:30:00","2025-11-30","23:30"
"ELK-Prom1-hot3","cpu.usage.average","14.4","%","30.11.25 23:00:00","2025-11-30","23:00"
"ELK-Prom1-hot3","cpu.usage.average","15.4","%","30.11.25 22:30:00","2025-11-30","22:30"
"ELK-Prom1-hot3","cpu.usage.average","16.91","%","30.11.25 22:00:00","2025-11-30","22:00"
"ELK-Prom1-hot3","cpu.usage.average","16.66","%","30.11.25 21:30:00","2025-11-30","21:30"
"ELK-Prom1-hot3","cpu.usage.average","18.2","%","30.11.25 21:00:00","2025-11-30","21:00"
"ELK-Prom1-hot3","cpu.usage.average","18.51","%","30.11.25 20:30:00","2025-11-30","20:30"
"ELK-Prom1-hot3","cpu.usage.average","18.56","%","30.11.25 20:00:00","2025-11-30","20:00"
"ELK-Prom1-hot3","cpu.usage.average","22.6","%","30.11.25 19:30:00","2025-11-30","19:30"
"ELK-Prom1-hot3","cpu.usage.average","24.21","%","30.11.25 19:00:00","2025-11-30","19:00"
"ELK-Prom1-hot3","cpu.usage.average","17.36","%","30.11.25 18:30:00","2025-11-30","18:30"
"ELK-Prom1-hot3","cpu.usage.average","19.18","%","30.11.25 18:00:00","2025-11-30","18:00"
"ELK-Prom1-hot3","cpu.usage.average","18.33","%","30.11.25 17:30:00","2025-11-30","17:30"
"ELK-Prom1-hot3","cpu.usage.average","21.76","%","30.11.25 17:00:00","2025-11-30","17:00"
"ELK-Prom1-hot3","cpu.usage.average","18.72","%","30.11.25 16:30:00","2025-11-30","16:30"
"ELK-Prom1-hot3","cpu.usage.average","18.94","%","30.11.25 16:00:00","2025-11-30","16:00"
"ELK-Prom1-hot3","cpu.usage.average","18.07","%","30.11.25 15:30:00","2025-11-30","15:30"
"ELK-Prom1-hot3","cpu.usage.average","18.54","%","30.11.25 15:00:00","2025-11-30","15:00"
"ELK-Prom1-hot3","cpu.usage.average","18.77","%","30.11.25 14:30:00","2025-11-30","14:30"
"ELK-Prom1-hot3","cpu.usage.average","19.94","%","30.11.25 14:00:00","2025-11-30","14:00"
"ELK-Prom1-hot3","cpu.usage.average","18.71","%","30.11.25 13:30:00","2025-11-30","13:30"
"ELK-Prom1-hot3","cpu.usage.average","20.9","%","30.11.25 13:00:00","2025-11-30","13:00"
"ELK-Prom1-hot3","cpu.usage.average","18.47","%","30.11.25 12:30:00","2025-11-30","12:30"
"ELK-Prom1-hot3","cpu.usage.average","17.97","%","30.11.25 12:00:00","2025-11-30","12:00"
"ELK-Prom1-hot3","cpu.usage.average","18.67","%","30.11.25 11:30:00","2025-11-30","11:30"
"ELK-Prom1-hot3","cpu.usage.average","17.56","%","30.11.25 11:00:00","2025-11-30","11:00"
"ELK-Prom1-hot3","cpu.usage.average","16.59","%","30.11.25 10:30:00","2025-11-30","10:30"
"ELK-Prom1-hot3","cpu.usage.average","18.33","%","30.11.25 10:00:00","2025-11-30","10:00"
"ELK-Prom1-hot3","cpu.usage.average","14.98","%","30.11.25 09:30:00","2025-11-30","09:30"
"ELK-Prom1-hot3","cpu.usage.average","14.67","%","30.11.25 09:00:00","2025-11-30","09:00"
"ELK-Prom1-hot3","cpu.usage.average","13.17","%","30.11.25 08:30:00","2025-11-30","08:30"
