"VM","Metric","Value","Unit","Timestamp","Date","Time"
"ntmaster-psi","cpu.usage.average","0.77","%","25.11.25 23:30:00","2025-11-25","23:30"
"ntmaster-psi","cpu.usage.average","0.7","%","25.11.25 23:00:00","2025-11-25","23:00"
"ntmaster-psi","cpu.usage.average","0.73","%","25.11.25 22:30:00","2025-11-25","22:30"
"ntmaster-psi","cpu.usage.average","0.77","%","25.11.25 22:00:00","2025-11-25","22:00"
"ntmaster-psi","cpu.usage.average","0.74","%","25.11.25 21:30:00","2025-11-25","21:30"
"ntmaster-psi","cpu.usage.average","0.71","%","25.11.25 21:00:00","2025-11-25","21:00"
"ntmaster-psi","cpu.usagemhz.average","123","MHz","25.11.25 23:30:00","2025-11-25","23:30"
"ntmaster-psi","cpu.usagemhz.average","112","MHz","25.11.25 23:00:00","2025-11-25","23:00"
"ntmaster-psi","cpu.usagemhz.average","117","MHz","25.11.25 22:30:00","2025-11-25","22:30"
"ntmaster-psi","cpu.usagemhz.average","124","MHz","25.11.25 22:00:00","2025-11-25","22:00"
"ntmaster-psi","cpu.usagemhz.average","118","MHz","25.11.25 21:30:00","2025-11-25","21:30"
"ntmaster-psi","cpu.usagemhz.average","114","MHz","25.11.25 21:00:00","2025-11-25","21:00"
"ntmaster-psi","cpu.ready.summation","4939","millisecond","25.11.25 23:30:00","2025-11-25","23:30"
"ntmaster-psi","cpu.ready.summation","4946","millisecond","25.11.25 23:00:00","2025-11-25","23:00"
"ntmaster-psi","cpu.ready.summation","4988","millisecond","25.11.25 22:30:00","2025-11-25","22:30"
"ntmaster-psi","cpu.ready.summation","4984","millisecond","25.11.25 22:00:00","2025-11-25","22:00"
"ntmaster-psi","cpu.ready.summation","4952","millisecond","25.11.25 21:30:00","2025-11-25","21:30"
"ntmaster-psi","cpu.ready.summation","5061","millisecond","25.11.25 21:00:00","2025-11-25","21:00"
"ntmaster-psi","mem.consumed.average","12909572","KB","25.11.25 23:30:00","2025-11-25","23:30"
"ntmaster-psi","mem.consumed.average","12896038","KB","25.11.25 23:00:00","2025-11-25","23:00"
"ntmaster-psi","mem.consumed.average","12924650","KB","25.11.25 22:30:00","2025-11-25","22:30"
"ntmaster-psi","mem.consumed.average","12929455","KB","25.11.25 22:00:00","2025-11-25","22:00"
"ntmaster-psi","mem.consumed.average","12981633","KB","25.11.25 21:30:00","2025-11-25","21:30"
"ntmaster-psi","mem.consumed.average","13238426","KB","25.11.25 21:00:00","2025-11-25","21:00"
"ntmaster-psi","mem.overhead.average","148921","KB","25.11.25 23:30:00","2025-11-25","23:30"
"ntmaster-psi","mem.overhead.average","148887","KB","25.11.25 23:00:00","2025-11-25","23:00"
"ntmaster-psi","mem.overhead.average","148981","KB","25.11.25 22:30:00","2025-11-25","22:30"
"ntmaster-psi","mem.overhead.average","148966","KB","25.11.25 22:00:00","2025-11-25","22:00"
"ntmaster-psi","mem.overhead.average","149008","KB","25.11.25 21:30:00","2025-11-25","21:30"
"ntmaster-psi","mem.overhead.average","149001","KB","25.11.25 21:00:00","2025-11-25","21:00"
"ntmaster-psi","mem.swapinrate.average","0","KBps","25.11.25 23:30:00","2025-11-25","23:30"
"ntmaster-psi","mem.swapinrate.average","0","KBps","25.11.25 23:00:00","2025-11-25","23:00"
"ntmaster-psi","mem.swapinrate.average","0","KBps","25.11.25 22:30:00","2025-11-25","22:30"
"ntmaster-psi","mem.swapinrate.average","0","KBps","25.11.25 22:00:00","2025-11-25","22:00"
